TYPE_PANIER,DATE_PANIER,LEAD_ID,VEHICULE_ID,AGENCE_LIVRAISON_COM,PRIX_VENTE_TTC_COM,TYPE_LIVRAISON_COM
Commande,2024-05-02 09:42:12.562791,3675118103557,72121822985,Toulouse,5000,En Agence
Commande,2024-05-02 10:30:32.407201,3540397376821,86380666042,Bordeaux,14069,A Domicile
Commande,2024-05-02 11:18:52.251611,7581671174280,84500736804,Rennes,14559,En Agence
Commande,2024-05-02 12:07:12.096021,4503924850963,81002603641,Paris Sud,16948,En Agence
Commande,2024-05-02 12:55:31.940431,4539014337803,36601868675,Nice,22578,En Agence
Commande,2024-05-02 13:43:51.784841,4434900216995,67082206035,Montpellier,14872,A Domicile
Commande,2024-05-02 14:32:11.629250,2412484877477,80650470415,Toulon,15147,En Agence
Commande,2024-05-02 15:20:31.473660,9719239271589,12873044587,Lyon,17003,En Agence
Commande,2024-05-02 16:08:51.318070,5911114556361,83850262829,Lyon,22064,A Domicile
Commande,2024-05-02 16:57:11.162480,9228311256475,79450281518,Lyon,41529,En Agence
Commande,2024-05-02 17:45:31.006890,3982989290511,58230386405,Toulon,11403,A Domicile
Commande,2024-05-02 18:33:50.851300,3031840341111,48604936606,Bordeaux,17083,En Agence
Commande,2024-05-02 19:22:10.695710,5713275400378,57729005328,Rennes,22553,En Agence
Commande,2024-05-02 20:10:30.540120,2430169196074,25096226919,Lille,22179,A Domicile
Commande,2024-05-02 20:58:50.384529,3047492839198,33226456792,Grenoble,27723,A Domicile
Commande,2024-05-02 21:47:10.228939,1899311373967,73052000442,Nantes,22562,En Agence
Commande,2024-05-02 22:35:30.073349,9761801201005,52045981505,Toulouse,17686,A Domicile
Commande,2024-05-02 23:23:49.917759,8073796845475,75406456042,Marseille,5000,A Domicile
Commande,2024-05-03 00:12:09.762169,8333432388313,64537104333,Grenoble,20829,En Agence
Commande,2024-05-03 01:00:29.606579,8841388090272,15936258107,Bordeaux,16913,A Domicile
Commande,2024-05-03 01:48:49.450989,4708669604421,76020972886,Toulouse,20601,En Agence
Commande,2024-05-03 02:37:09.295398,4902553708939,76803177534,Nice,25308,A Domicile
Commande,2024-05-03 03:25:29.139808,6736559484917,44627724594,Strasbourg,37115,En Agence
Commande,2024-05-03 04:13:48.984218,4064733893670,85042304918,Lille,16719,En Agence
Commande,2024-05-03 05:02:08.828628,7426824865167,77936499630,Paris Sud,16316,A Domicile
Commande,2024-05-03 05:50:28.673038,4690562010297,67082206035,Strasbourg,14872,A Domicile
Commande,2024-05-03 06:38:48.517448,9467473840665,85916383746,Strasbourg,22350,En Agence
Commande,2024-05-03 07:27:08.361858,9060754991724,67086149293,Grenoble,24033,En Agence
Commande,2024-05-03 08:15:28.206268,7824025419558,74356593626,Nantes,34215,A Domicile
Commande,2024-05-03 09:03:48.050677,4366273259518,92781818124,Marseille,7418,En Agence
Commande,2024-05-03 09:52:07.895087,8307320286269,60842461554,Nice,10623,En Agence
Commande,2024-05-03 10:40:27.739497,6693412076887,53339004141,Lille,20224,En Agence
Commande,2024-05-03 11:28:47.583907,6626818310914,57145751400,Nantes,23437,En Agence
Commande,2024-05-03 12:17:07.428317,4449388239135,13343361095,Bordeaux,25591,A Domicile
Commande,2024-05-03 13:05:27.272727,9077311329650,67920700769,Marseille,29270,En Agence
Commande,2024-05-03 13:53:47.117137,7458015731576,45282261251,Toulouse,15377,A Domicile
Commande,2024-05-03 14:42:06.961547,9275630277224,37378408310,Toulouse,21201,En Agence
Commande,2024-05-03 15:30:26.805956,2039460436510,38474555810,Lille,18892,A Domicile
Commande,2024-05-03 16:18:46.650366,1529503702025,23119388142,Nantes,41247,En Agence
Commande,2024-05-03 17:07:06.494776,7408099279669,15554009645,Paris Nord,12416,En Agence
Commande,2024-05-03 17:55:26.339186,9507710207624,32160960192,Marseille,32908,En Agence
Commande,2024-05-03 18:43:46.183596,4471239324626,54721666653,Marseille,26228,En Agence
Commande,2024-05-03 19:32:06.028006,2960854276255,15540156635,Bordeaux,24984,En Agence
Commande,2024-05-03 20:20:25.872416,6502693664566,95049039373,Bordeaux,18179,En Agence
Commande,2024-05-03 21:08:45.716825,2539938308931,51479314995,Rennes,16951,En Agence
Commande,2024-05-03 21:57:05.561235,6314104478054,60947212468,Marseille,7046,A Domicile
Commande,2024-05-03 22:45:25.405645,1997312800272,75560394406,Lyon,5000,En Agence
Commande,2024-05-03 23:33:45.250055,8904252951720,54064681150,Toulouse,19200,En Agence
Commande,2024-05-04 00:22:05.094465,4277884825102,14497430237,Montpellier,34638,A Domicile
Commande,2024-05-04 01:10:24.938875,6091567323482,22851936515,Toulon,37478,A Domicile
Commande,2024-05-04 01:58:44.783285,3911540652642,98063000144,Paris Sud,27517,En Agence
Commande,2024-05-04 02:47:04.627695,4573864875038,13045698994,Nice,19002,En Agence
Commande,2024-05-04 03:35:24.472104,7712467181250,61320687269,Lille,23577,En Agence
Commande,2024-05-04 04:23:44.316514,7609670991706,47822749724,Toulouse,17192,En Agence
Commande,2024-05-04 05:12:04.160924,7279249063789,85988515564,Montpellier,27909,A Domicile
Commande,2024-05-04 06:00:24.005334,6456670253696,49086319151,Bordeaux,19770,En Agence
Commande,2024-05-04 06:48:43.849744,1804871872056,16146164712,Lyon,33371,A Domicile
Commande,2024-05-04 07:37:03.694154,3060885241274,53885719864,Marseille,12276,A Domicile
Commande,2024-05-04 08:25:23.538564,3236160145166,61848687965,Toulouse,14480,En Agence
Commande,2024-05-04 09:13:43.382973,7355785587782,22352424146,Lyon,12332,En Agence
Commande,2024-05-04 10:02:03.227383,8571346717939,45979689389,Rennes,18367,A Domicile
Commande,2024-05-04 10:50:23.071793,4637370007594,87592705207,Nantes,16306,En Agence
Commande,2024-05-04 11:38:42.916203,5159804225498,75860907275,Bordeaux,16215,En Agence
Commande,2024-05-04 12:27:02.760613,3980894828831,99880727051,Rennes,28235,En Agence
Commande,2024-05-04 13:15:22.605023,9693417495068,32801891407,Paris Nord,22017,En Agence
Commande,2024-05-04 14:03:42.449433,5789905572915,75750056556,Lille,13623,En Agence
Commande,2024-05-04 14:52:02.293843,7209820120357,79517556626,Lille,32372,En Agence
Commande,2024-05-04 15:40:22.138252,3480912577221,42047341764,Paris Nord,8908,En Agence
Commande,2024-05-04 16:28:41.982662,1822190367218,71929586631,Marseille,12561,En Agence
Commande,2024-05-04 17:17:01.827072,5367814975165,65445998028,Nice,25745,En Agence
Commande,2024-05-04 18:05:21.671482,4828039531360,44059406782,Marseille,18191,En Agence
Commande,2024-05-04 18:53:41.515892,6096520283918,34017011331,Rennes,22823,En Agence
Commande,2024-05-04 19:42:01.360302,2552879967417,86496959206,Strasbourg,13324,En Agence
Commande,2024-05-04 20:30:21.204712,2370257987399,23789168954,Paris Sud,36241,A Domicile
Commande,2024-05-04 21:18:41.049122,2555803327020,81166741367,Nantes,31722,A Domicile
Commande,2024-05-04 22:07:00.893531,3480912577221,28114211986,Strasbourg,17045,A Domicile
Commande,2024-05-04 22:55:20.737941,1718336418401,66108109440,Lyon,22085,A Domicile
Commande,2024-05-04 23:43:40.582351,7556584763252,96582229564,Grenoble,28050,A Domicile
Commande,2024-05-05 00:32:00.426761,5548257754578,39730430996,Rennes,28960,A Domicile
Commande,2024-05-05 01:20:20.271171,3416948534186,74465730465,Lyon,11393,A Domicile
Commande,2024-05-05 02:08:40.115581,4682005650350,72298120162,Lille,25952,A Domicile
Commande,2024-05-05 02:56:59.959991,5221650081255,24612038476,Strasbourg,23046,En Agence
Commande,2024-05-05 03:45:19.804400,9338131848268,97596047254,Paris Nord,9879,En Agence
Commande,2024-05-05 04:33:39.648810,7676990336446,32937475920,Paris Sud,9530,En Agence
Commande,2024-05-05 05:21:59.493220,6161979432326,64110902758,Marseille,5000,A Domicile
Commande,2024-05-05 06:10:19.337630,4575782420792,30799084544,Montpellier,25803,En Agence
Commande,2024-05-05 06:58:39.182040,2162382862579,73746033588,Toulouse,22559,A Domicile
Commande,2024-05-05 07:46:59.026450,2644220155688,31590201824,Grenoble,19143,En Agence
Commande,2024-05-05 08:35:18.870860,4264672330560,44043499524,Lyon,21024,En Agence
Commande,2024-05-05 09:23:38.715270,6505167888658,73823498857,Marseille,30854,En Agence
Commande,2024-05-05 10:11:58.559679,3056505783866,34990161433,Toulon,31248,A Domicile
Commande,2024-05-05 11:00:18.404089,3626680359947,28399685308,Marseille,24685,En Agence
Commande,2024-05-05 11:48:38.248499,6116640561711,22963499730,Rennes,28189,En Agence
Commande,2024-05-05 12:36:58.092909,7459250800051,69674113360,Nantes,18079,A Domicile
Commande,2024-05-05 13:25:17.937319,3366368470616,73100555885,Nantes,35760,A Domicile
Commande,2024-05-05 14:13:37.781729,5992723231076,66902279386,Nantes,36727,En Agence
Commande,2024-05-05 15:01:57.626139,8407716599136,85843470636,Marseille,22973,En Agence
Commande,2024-05-05 15:50:17.470549,4404684673815,69679140729,Nice,20635,A Domicile
Commande,2024-05-05 16:38:37.314958,5564611136080,54159697051,Bordeaux,19146,A Domicile
Commande,2024-05-05 17:26:57.159368,1033385163229,25096226919,Marseille,22179,En Agence
Commande,2024-05-05 18:15:17.003778,2237749160135,76353407087,Toulon,15833,En Agence
Commande,2024-05-05 19:03:36.848188,6470628664844,16426234915,Lille,20640,A Domicile
Commande,2024-05-05 19:51:56.692598,9405532658269,69390122700,Marseille,10482,A Domicile
Commande,2024-05-05 20:40:16.537008,2696555523078,97860949442,Paris Nord,41173,En Agence
Commande,2024-05-05 21:28:36.381418,4740429532034,78936501336,Strasbourg,22948,En Agence
Commande,2024-05-05 22:16:56.225827,5351741585421,71542930633,Grenoble,19123,En Agence
Commande,2024-05-05 23:05:16.070237,9533281830398,65023473587,Toulouse,16303,A Domicile
Commande,2024-05-05 23:53:35.914647,6873081074247,45762003505,Paris Sud,22204,En Agence
Commande,2024-05-06 00:41:55.759057,8034845060983,91275217178,Paris Nord,30345,En Agence
Commande,2024-05-06 01:30:15.603467,5373535802523,79687323806,Rennes,26409,En Agence
Commande,2024-05-06 02:18:35.447877,9395442815486,61334081395,Toulon,15735,A Domicile
Commande,2024-05-06 03:06:55.292287,8135420741944,95207731359,Toulon,23111,En Agence
Commande,2024-05-06 03:55:15.136697,6125177334988,44342979831,Nantes,12378,En Agence
Commande,2024-05-06 04:43:34.981106,6043949203100,10357933026,Toulon,12387,A Domicile
Commande,2024-05-06 05:31:54.825516,2687668212820,99924567465,Strasbourg,12011,A Domicile
Commande,2024-05-06 06:20:14.669926,8478361992172,82529436351,Toulon,26954,A Domicile
Commande,2024-05-06 07:08:34.514336,2369946007496,62384436838,Rennes,33054,En Agence
Commande,2024-05-06 07:56:54.358746,2612400571020,45014706360,Lille,5464,A Domicile
Commande,2024-05-06 08:45:14.203156,8675870581607,11026271986,Montpellier,33443,A Domicile
Commande,2024-05-06 09:33:34.047566,8447267750968,89165979125,Marseille,9351,A Domicile
Commande,2024-05-06 10:21:53.891975,9913846389202,94721972494,Nantes,24125,En Agence
Commande,2024-05-06 11:10:13.736385,4346352157905,86283020240,Bordeaux,11273,En Agence
Commande,2024-05-06 11:58:33.580795,7750108971629,79286657610,Toulon,15783,A Domicile
Commande,2024-05-06 12:46:53.425205,7965686958212,78518364233,Paris Sud,23487,En Agence
Commande,2024-05-06 13:35:13.269615,6591612200498,65153262176,Lyon,26416,A Domicile
Commande,2024-05-06 14:23:33.114025,1173210766631,44417804257,Strasbourg,12064,A Domicile
Commande,2024-05-06 15:11:52.958435,4785353092092,71831512963,Rennes,24186,A Domicile
Commande,2024-05-06 16:00:12.802845,8398142160375,60728717486,Montpellier,10288,A Domicile
Commande,2024-05-06 16:48:32.647254,9308416348383,65484141691,Bordeaux,6254,En Agence
Commande,2024-05-06 17:36:52.491664,4166943988742,18527890767,Lyon,30558,En Agence
Commande,2024-05-06 18:25:12.336074,2738367309134,49678705948,Strasbourg,16914,A Domicile
Commande,2024-05-06 19:13:32.180484,3521265391449,97587782572,Nantes,24881,A Domicile
Commande,2024-05-06 20:01:52.024894,7713771967234,69711267534,Nantes,21221,En Agence
Commande,2024-05-06 20:50:11.869304,9155268013104,27542379035,Nantes,14933,En Agence
Commande,2024-05-06 21:38:31.713714,8300665926661,56642262052,Bordeaux,25370,En Agence
Commande,2024-05-06 22:26:51.558124,6143595846043,93128025320,Marseille,15036,En Agence
Commande,2024-05-06 23:15:11.402533,7921441100672,69221724432,Toulouse,41735,En Agence
Commande,2024-05-07 00:03:31.246943,8916613646696,50830381423,Toulouse,41720,En Agence
Commande,2024-05-07 00:51:51.091353,5960171065931,61369072812,Toulouse,12505,En Agence
Commande,2024-05-07 01:40:10.935763,4713627860759,88060940783,Montpellier,15388,A Domicile
Commande,2024-05-07 02:28:30.780173,5231592218607,45671287569,Strasbourg,16168,En Agence
Commande,2024-05-07 03:16:50.624583,1875507660995,14637423420,Toulouse,15545,En Agence
Commande,2024-05-07 04:05:10.468993,9850572842151,19205691830,Rennes,9766,En Agence
Commande,2024-05-07 04:53:30.313402,4813858222287,99258695478,Marseille,22199,A Domicile
Commande,2024-05-07 05:41:50.157812,4449273806832,63832665767,Rennes,11150,En Agence
Commande,2024-05-07 06:30:10.002222,5208989776044,56585155341,Rennes,27724,En Agence
Commande,2024-05-07 07:18:29.846632,5153507679206,49616109260,Nice,9981,En Agence
Commande,2024-05-07 08:06:49.691042,4885587663826,21724974127,Marseille,22358,En Agence
Commande,2024-05-07 08:55:09.535452,4121415910106,30304466521,Bordeaux,14280,En Agence
Commande,2024-05-07 09:43:29.379862,6492977302880,96470826657,Nantes,9959,En Agence
Commande,2024-05-07 10:31:49.224272,2204400931239,97242559270,Montpellier,16177,A Domicile
Commande,2024-05-07 11:20:09.068681,7080747720536,27251312026,Grenoble,21961,A Domicile
Commande,2024-05-07 12:08:28.913091,2169516296171,16750246661,Paris Nord,32598,A Domicile
Commande,2024-05-07 12:56:48.757501,3368249011844,36303077257,Paris Nord,34034,En Agence
Commande,2024-05-07 13:45:08.601911,7809985680852,97056571741,Bordeaux,27423,En Agence
Commande,2024-05-07 14:33:28.446321,8255204807972,54675927499,Bordeaux,20778,En Agence
Commande,2024-05-07 15:21:48.290731,8965051935196,44627458688,Montpellier,32682,En Agence
Commande,2024-05-07 16:10:08.135141,5164669998150,99160290132,Nice,24743,En Agence
Commande,2024-05-07 16:58:27.979551,9144721785490,12358286844,Paris Nord,16350,En Agence
Commande,2024-05-07 17:46:47.823960,3696055710299,39389242674,Nantes,18583,En Agence
Commande,2024-05-07 18:35:07.668370,2428724449682,31026967139,Nantes,18141,En Agence
Commande,2024-05-07 19:23:27.512780,3917376037298,62638428910,Marseille,18516,En Agence
Commande,2024-05-07 20:11:47.357190,8227725307480,85045023097,Paris Sud,20820,En Agence
Commande,2024-05-07 21:00:07.201600,3592010901116,41396898658,Paris Sud,21480,A Domicile
Commande,2024-05-07 21:48:27.046010,2044912794184,33652931560,Marseille,9309,A Domicile
Commande,2024-05-07 22:36:46.890420,3182953637851,40311557992,Paris Sud,37455,En Agence
Commande,2024-05-07 23:25:06.734829,6168046974653,20226124278,Paris Nord,21897,A Domicile
Commande,2024-05-08 00:13:26.579239,3134028369883,78063311053,Paris Nord,24158,A Domicile
Commande,2024-05-08 01:01:46.423649,4715936060165,28070898934,Strasbourg,11073,A Domicile
Commande,2024-05-08 01:50:06.268059,1238843317500,74123001558,Paris Sud,17612,A Domicile
Commande,2024-05-08 02:38:26.112469,5437374012130,76260228451,Lille,11353,En Agence
Commande,2024-05-08 03:26:45.956879,6666939594762,58628660612,Paris Sud,20953,A Domicile
Commande,2024-05-08 04:15:05.801289,5794286940785,38773891648,Montpellier,27305,En Agence
Commande,2024-05-08 05:03:25.645699,3622367200602,61591109550,Montpellier,19746,A Domicile
Commande,2024-05-08 05:51:45.490108,2059986737533,79193503135,Marseille,25205,En Agence
Commande,2024-05-08 06:40:05.334518,3574527603201,92782795219,Nantes,41664,En Agence
Commande,2024-05-08 07:28:25.178928,8684398018090,53295061967,Nantes,21773,En Agence
Commande,2024-05-08 08:16:45.023338,6530957895743,99368855145,Rennes,12864,En Agence
Commande,2024-05-08 09:05:04.867748,5632993864179,92043577510,Montpellier,19946,A Domicile
Commande,2024-05-08 09:53:24.712158,3918385556672,62947023012,Strasbourg,23668,A Domicile
Commande,2024-05-08 10:41:44.556568,5019635859340,16079920487,Lyon,31159,En Agence
Commande,2024-05-08 11:30:04.400977,5514948822635,33793777819,Paris Nord,21470,A Domicile
Commande,2024-05-08 12:18:24.245387,3917038878674,36954160299,Nice,15132,A Domicile
Commande,2024-05-08 13:06:44.089797,2839868323292,94819832480,Marseille,33676,En Agence
Commande,2024-05-08 13:55:03.934207,3374336118288,86783811031,Lyon,18103,A Domicile
Commande,2024-05-08 14:43:23.778617,5482450782647,37420915067,Montpellier,12810,En Agence
Commande,2024-05-08 15:31:43.623027,8455211466391,21277846008,Marseille,7797,A Domicile
Commande,2024-05-08 16:20:03.467437,1770624307431,77069927044,Toulouse,20524,A Domicile
Commande,2024-05-08 17:08:23.311847,2977460566293,90350261061,Paris Nord,12990,En Agence
Commande,2024-05-08 17:56:43.156256,1802724299700,32801891407,Grenoble,22017,A Domicile
Commande,2024-05-08 18:45:03.000666,6872958574538,94471587670,Paris Nord,15359,En Agence
Commande,2024-05-08 19:33:22.845076,9905336772634,92540571103,Grenoble,31444,A Domicile
Commande,2024-05-08 20:21:42.689486,7278168246001,87486715778,Nice,12603,En Agence
Commande,2024-05-08 21:10:02.533896,4478609617873,28886521232,Nice,5004,A Domicile
Commande,2024-05-08 21:58:22.378306,5174221236082,22024950239,Nice,32065,En Agence
Commande,2024-05-08 22:46:42.222716,9556741642435,88637666345,Paris Sud,38447,En Agence
Commande,2024-05-08 23:35:02.067126,3120810877897,38649647397,Rennes,8831,En Agence
Commande,2024-05-09 00:23:21.911535,4861329213941,94486924085,Rennes,19769,A Domicile
Commande,2024-05-09 01:11:41.755945,5517475317443,89878245715,Nice,15477,En Agence
Commande,2024-05-09 02:00:01.600355,9697105373915,26845328096,Lyon,23187,A Domicile
Commande,2024-05-09 02:48:21.444765,1409925337051,45034387882,Nice,18293,En Agence
Commande,2024-05-09 03:36:41.289175,1576762051464,93337045661,Bordeaux,11468,A Domicile
Commande,2024-05-09 04:25:01.133585,1542675040460,97319589462,Lille,14588,En Agence
Commande,2024-05-09 05:13:20.977995,9367671495865,33213550108,Toulouse,19843,A Domicile
Commande,2024-05-09 06:01:40.822404,9190333961913,26282136578,Bordeaux,25836,A Domicile
Commande,2024-05-09 06:50:00.666814,3469528202429,18262482489,Strasbourg,19295,En Agence
Commande,2024-05-09 07:38:20.511224,3839918693017,42668352888,Paris Nord,23852,A Domicile
Commande,2024-05-09 08:26:40.355634,8701763037248,18879041602,Nantes,17214,En Agence
Commande,2024-05-09 09:15:00.200044,1742842815463,21798111039,Strasbourg,13297,En Agence
Commande,2024-05-09 10:03:20.044454,5244911432792,97414866944,Grenoble,9859,En Agence
